1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
‘ddd YYYY-MM-DD HH:MM’,Lights AHU1,Lights AHU2,Lights AHU3,Lights AHU4,Plugs AHU1,Plugs AHU2,Plugs AHU3,Plugs AHU4,Ext Lights,Int ATMs,Ext ATMs,Water Heater,Big Ass Fan,Transfer Fan,Exhaust Fan
Wed 2015-05-13 12:00,176,865,361,0,187,1413,349,707,62,510,275,5,1,3,8
Wed 2015-05-13 13:00,146,893,326,0,197,1343,289,708,62,509,296,146,1,4,8
Wed 2015-05-13 14:00,172,893,357,0,192,1341,308,705,62,509,281,834,0,4,10
Wed 2015-05-13 15:00,174,892,329,0,191,1373,336,705,63,498,269,0,1,3,9
Wed 2015-05-13 16:00,172,894,284,0,194,1259,350,708,63,506,298,138,0,4,8
Wed 2015-05-13 17:00,162,886,357,0,189,1296,360,709,62,515,290,142,1,3,8
Wed 2015-05-13 18:00,183,695,335,0,164,1103,289,707,46,516,239,0,0,4,0
Wed 2015-05-13 19:00,165,351,197,0,128,814,174,703,296,513,239,0,1,4,0
Wed 2015-05-13 20:00,185,403,206,0,106,388,185,704,3404,506,241,0,0,158,0
Wed 2015-05-13 21:00,3,0,3,0,94,376,172,697,3411,515,243,0,0,371,0
Wed 2015-05-13 22:00,0,0,0,0,93,369,171,697,3267,497,235,0,1,371,0
Wed 2015-05-13 23:00,0,0,0,0,93,369,171,696,3071,495,232,0,0,372,0
Thu 2015-05-14 00:00,0,0,0,0,93,366,171,696,3047,496,229,0,0,369,0
Thu 2015-05-14 01:00,0,0,0,0,93,343,170,696,2859,496,227,8,1,370,0
Thu 2015-05-14 02:00,0,0,0,0,93,354,170,705,2763,495,230,2,0,372,0
Thu 2015-05-14 03:00,0,0,0,0,92,368,170,703,2569,495,228,0,0,371,0
Thu 2015-05-14 04:00,0,0,0,0,93,358,170,696,2815,498,228,0,1,371,0
Thu 2015-05-14 05:00,0,0,0,0,93,357,170,697,2999,504,231,0,0,367,0
Thu 2015-05-14 06:00,0,0,0,0,93,348,170,697,1883,499,228,0,0,364,0
Thu 2015-05-14 07:00,3,16,10,0,110,800,337,704,45,503,231,0,1,364,0
Thu 2015-05-14 08:00,192,802,335,0,151,1152,322,706,61,512,259,0,1,364,6
Thu 2015-05-14 09:00,168,869,345,0,217,1344,342,710,62,510,270,0,1,366,7
Thu 2015-05-14 10:00,191,914,352,0,217,1264,388,708,62,506,284,0,1,363,8
Thu 2015-05-14 11:00,169,902,352,0,193,1528,335,708,62,508,275,0,0,364,9
Thu 2015-05-14 12:00,187,881,346,0,196,1328,330,710,62,513,297,0,1,364,9
Thu 2015-05-14 13:00,170,895,325,0,201,1170,369,708,62,508,279,245,0,362,9
Thu 2015-05-14 14:00,154,900,323,0,206,1307,349,706,62,502,281,855,1,362,9
Thu 2015-05-14 15:00,181,852,335,0,177,1169,389,708,63,513,271,0,0,362,9
Thu 2015-05-14 16:00,190,907,341,0,204,1095,365,714,62,511,270,280,1,185,8
Thu 2015-05-14 17:00,189,880,361,0,203,1092,364,712,62,506,369,0,0,4,8
Thu 2015-05-14 18:00,177,693,338,0,159,1029,290,710,46,511,259,0,1,4,0
Thu 2015-05-14 19:00,164,11,222,0,130,842,170,709,46,510,236,0,0,23,0
Thu 2015-05-14 20:00,7,41,8,0,106,370,172,706,3081,507,240,0,0,362,0
Thu 2015-05-14 21:00,160,623,218,0,142,373,182,707,3365,500,233,0,1,367,0
Thu 2015-05-14 22:00,11,0,0,0,130,353,170,703,3321,507,229,0,0,369,0
Thu 2015-05-14 23:00,26,0,0,0,96,334,171,704,3108,496,230,0,0,372,0
Fri 2015-05-15 00:00,0,0,0,0,95,373,172,703,3004,496,228,0,1,369,0
Fri 2015-05-15 01:00,0,0,0,0,95,322,170,704,2891,495,226,0,0,372,0
Fri 2015-05-15 02:00,36,0,1,0,95,381,170,703,2897,495,227,0,0,373,0
Fri 2015-05-15 03:00,0,0,0,0,94,322,170,699,2881,496,228,0,1,372,0
Fri 2015-05-15 04:00,0,0,0,0,94,384,172,698,2921,498,226,0,0,370,0
Fri 2015-05-15 05:00,27,0,1,0,94,326,170,699,3137,498,230,0,0,366,0
Fri 2015-05-15 06:00,13,0,0,0,93,373,169,699,1802,500,227,0,1,364,0
Fri 2015-05-15 07:00,8,19,19,0,110,809,339,706,45,506,227,0,3,364,0
Fri 2015-05-15 08:00,182,825,356,0,179,1294,350,713,61,510,295,0,1,364,7
Fri 2015-05-15 09:00,180,892,360,0,261,1457,390,710,61,515,304,0,1,364,6
Fri 2015-05-15 10:00,176,885,360,0,241,1359,326,709,62,513,269,10,0,102,6
Fri 2015-05-15 11:00,153,863,351,0,217,1292,427,711,62,514,374,0,1,4,7
Fri 2015-05-15 12:00,128,883,317,0,192,1429,407,708,62,514,356,0,1,3,7
Fri 2015-05-15 13:00,148,869,341,0,228,1313,424,712,78,513,353,233,1,4,9
Fri 2015-05-15 14:00,165,853,360,0,202,1204,453,707,63,513,303,1027,1,4,7
Fri 2015-05-15 15:00,183,899,360,0,221,1265,402,706,63,524,313,0,1,3,8
Fri 2015-05-15 16:00,165,907,360,0,216,1231,439,710,62,527,445,134,1,4,7
Fri 2015-05-15 17:00,185,891,361,0,229,1128,405,711,62,534,436,136,0,3,7
Fri 2015-05-15 18:00,166,929,361,0,184,1242,426,706,46,535,286,0,1,4,0
Fri 2015-05-15 19:00,183,395,268,0,129,836,180,707,55,523,244,0,0,4,0
Fri 2015-05-15 20:00,1,0,2,0,94,401,173,697,3232,518,245,0,1,271,0
Fri 2015-05-15 21:00,0,0,0,0,95,348,173,697,3424,507,238,0,0,371,0
Fri 2015-05-15 22:00,0,0,0,0,93,381,172,697,3366,506,238,0,0,371,0
Fri 2015-05-15 23:00,0,0,0,0,94,325,172,697,3249,497,232,0,1,369,0
Sat 2015-05-16 00:00,18,0,1,0,93,381,172,697,3132,498,232,0,0,371,0
Sat 2015-05-16 01:00,0,0,0,0,93,324,170,697,3053,497,229,0,0,371,0
Sat 2015-05-16 02:00,0,0,0,0,93,380,170,697,2935,495,232,0,1,371,0
Sat 2015-05-16 03:00,0,0,0,0,93,322,170,697,2841,496,226,0,0,370,0
Sat 2015-05-16 04:00,28,0,1,0,93,366,170,698,2913,497,229,0,0,373,0
Sat 2015-05-16 05:00,0,0,0,0,93,338,170,697,2885,503,229,0,1,372,0
Sat 2015-05-16 06:00,0,0,0,0,93,351,170,697,1834,497,235,0,0,372,0
Sat 2015-05-16 07:00,6,9,1,0,110,817,356,705,45,508,234,65,2,369,0
Sat 2015-05-16 08:00,202,448,244,0,131,1157,352,709,46,511,251,996,1,363,5
Sat 2015-05-16 09:00,204,866,360,0,239,1324,387,711,61,521,334,9,1,369,6
Sat 2015-05-16 10:00,204,874,360,0,238,1399,412,709,62,524,276,0,1,294,7
Sat 2015-05-16 11:00,177,881,361,0,223,1360,420,697,62,529,367,256,1,3,8
Sat 2015-05-16 12:00,149,889,315,0,246,1341,413,709,62,523,284,34,0,4,8
Sat 2015-05-16 13:00,146,904,327,0,247,1281,336,712,62,519,264,0,1,4,8
Sat 2015-05-16 14:00,148,868,354,0,229,1282,440,707,63,518,274,0,0,3,8
Sat 2015-05-16 15:00,138,905,358,0,227,1157,318,707,63,513,242,0,1,3,1
Sat 2015-05-16 16:00,214,707,339,0,184,1135,324,709,47,509,241,0,1,4,0
Sat 2015-05-16 17:00,3,5,7,0,130,771,170,706,46,517,239,0,0,4,0
Sat 2015-05-16 18:00,78,185,97,0,123,411,185,704,46,519,240,0,1,243,0
Sat 2015-05-16 19:00,88,0,98,0,93,323,171,704,46,508,234,0,0,368,0
Sat 2015-05-16 20:00,0,0,0,0,95,360,174,699,3115,505,228,0,0,364,0
Sat 2015-05-16 21:00,0,0,0,0,94,311,173,697,3411,502,235,0,1,368,0
Sat 2015-05-16 22:00,0,0,0,0,95,345,170,697,3383,499,233,0,0,371,0
Sat 2015-05-16 23:00,0,0,0,0,94,320,171,697,3251,497,227,0,0,370,0
Sun 2015-05-17 00:00,0,0,0,0,118,363,215,697,3134,496,228,0,1,371,0
Sun 2015-05-17 01:00,0,0,0,0,93,347,169,697,2971,495,231,0,0,371,0
Sun 2015-05-17 02:00,0,0,0,0,93,308,169,707,2877,495,226,0,0,373,0
Sun 2015-05-17 03:00,0,0,0,0,92,355,169,700,2722,495,225,0,1,373,0
Sun 2015-05-17 04:00,0,0,0,0,93,307,169,698,2898,495,226,0,0,374,0
Sun 2015-05-17 05:00,0,0,0,0,93,355,169,698,2861,496,226,0,0,374,0
Sun 2015-05-17 06:00,0,0,0,0,93,309,171,699,1545,497,229,0,1,374,0
Sun 2015-05-17 07:00,0,0,0,0,93,323,172,704,45,504,230,10,0,372,0
Sun 2015-05-17 08:00,0,0,0,0,93,343,169,705,46,505,228,0,0,367,0
Sun 2015-05-17 09:00,0,0,0,0,93,307,170,705,46,506,231,0,1,364,0
Sun 2015-05-17 10:00,0,0,0,0,93,355,171,706,46,515,236,0,0,366,0
Sun 2015-05-17 11:00,0,0,0,0,93,309,172,707,46,520,240,0,0,373,0
Sun 2015-05-17 12:00,0,0,0,0,93,357,169,707,46,513,233,0,1,369,0
Sun 2015-05-17 13:00,0,0,0,0,93,308,174,706,46,515,232,0,0,367,0
Sun 2015-05-17 14:00,14,0,0,0,93,349,169,707,46,523,231,0,0,366,0
Sun 2015-05-17 15:00,31,0,1,0,92,314,171,707,46,517,233,0,1,250,0
Sun 2015-05-17 16:00,0,0,0,0,93,328,171,712,47,516,232,0,0,365,0
Sun 2015-05-17 17:00,17,0,0,0,92,336,168,708,46,511,231,0,0,366,0
Sun 2015-05-17 18:00,32,0,1,0,93,307,169,707,46,504,230,0,1,258,0
Sun 2015-05-17 19:00,0,0,0,0,93,356,169,710,79,519,231,0,0,370,0
Sun 2015-05-17 20:00,0,0,0,0,94,310,173,702,3375,507,226,0,0,365,0
Sun 2015-05-17 21:00,0,0,0,0,94,436,170,704,3405,505,231,0,1,364,0
Sun 2015-05-17 22:00,0,0,0,0,93,339,170,703,3327,503,229,0,0,369,0
Sun 2015-05-17 23:00,0,0,0,0,93,308,169,703,3151,497,226,0,0,370,0
Mon 2015-05-18 00:00,0,0,0,0,93,355,169,703,2900,496,225,0,1,372,0
Mon 2015-05-18 01:00,0,0,0,0,93,308,169,701,2811,496,225,0,0,372,0
Mon 2015-05-18 02:00,0,0,0,0,93,355,169,697,2772,496,227,0,0,373,0
Mon 2015-05-18 03:00,0,0,0,0,93,307,169,697,2768,497,226,4,1,374,0
Mon 2015-05-18 04:00,0,0,0,0,93,333,169,697,2799,496,226,6,0,373,0
Mon 2015-05-18 05:00,0,0,0,0,93,329,171,697,2835,500,227,0,0,365,0
Mon 2015-05-18 06:00,0,0,0,0,93,307,168,700,1850,500,227,0,1,364,0
Mon 2015-05-18 07:00,24,25,15,0,110,907,365,704,45,507,227,0,1,142,0
Mon 2015-05-18 08:00,199,751,318,0,163,1277,322,709,61,509,301,0,2,3,6
Mon 2015-05-18 09:00,189,815,330,0,237,1314,329,710,62,512,308,0,0,4,8
Mon 2015-05-18 10:00,178,859,326,0,222,1308,384,706,62,507,303,0,1,3,8
Mon 2015-05-18 11:00,168,820,335,0,199,1399,389,707,62,511,347,0,1,4,8
Mon 2015-05-18 12:00,125,873,281,0,203,1380,361,708,62,514,295,0,0,3,7
Mon 2015-05-18 13:00,138,882,314,0,242,1409,354,707,62,507,337,87,1,4,9
Mon 2015-05-18 14:00,139,871,293,0,222,1362,374,707,62,510,283,1304,1,3,8
Mon 2015-05-18 15:00,143,821,325,0,217,1410,328,705,62,510,275,109,1,4,9
Mon 2015-05-18 16:00,174,845,348,0,255,1238,379,711,62,515,245,0,0,4,7
Mon 2015-05-18 17:00,176,878,361,0,219,1208,303,711,62,523,279,0,1,3,6
Mon 2015-05-18 18:00,165,849,357,0,192,1190,331,707,46,513,252,0,0,4,0
Mon 2015-05-18 19:00,165,490,278,0,149,809,189,704,46,522,245,0,1,3,0
Mon 2015-05-18 20:00,1,0,2,0,122,425,173,702,2982,518,235,0,0,224,0
Mon 2015-05-18 21:00,0,0,0,0,109,366,172,698,3416,516,234,0,0,368,0
Mon 2015-05-18 22:00,0,0,0,0,108,367,171,698,3298,501,233,0,1,371,0
Mon 2015-05-18 23:00,22,0,0,0,108,382,171,698,3205,501,231,0,0,368,0
Tue 2015-05-19 00:00,2,0,0,0,108,334,170,699,2840,494,229,0,0,371,0
Tue 2015-05-19 01:00,33,0,1,0,108,404,169,698,2819,494,230,0,1,374,0
Tue 2015-05-19 02:00,3,0,0,0,108,372,169,698,2782,494,232,0,0,373,0
Tue 2015-05-19 03:00,0,0,0,0,108,344,169,697,2845,497,228,0,0,372,0
Tue 2015-05-19 04:00,0,0,0,0,108,402,169,697,2759,496,229,0,1,371,0
Tue 2015-05-19 05:00,27,0,0,0,108,347,169,699,2914,495,230,0,0,368,0
Tue 2015-05-19 06:00,17,0,1,0,108,359,170,699,1714,502,232,0,2,363,0
Tue 2015-05-19 07:00,4,16,6,0,125,902,335,704,45,506,238,0,3,362,1
Tue 2015-05-19 08:00,178,812,336,0,144,1250,323,707,61,505,284,0,1,293,5
Tue 2015-05-19 09:00,183,856,347,0,215,1281,339,712,62,504,302,0,1,4,6
Tue 2015-05-19 10:00,176,860,361,0,212,1272,454,709,62,509,269,0,1,4,7
Tue 2015-05-19 11:00,190,843,361,0,262,1331,375,711,62,512,309,10,1,3,7
Tue 2015-05-19 12:00,150,870,331,0,202,1529,433,712,62,513,294,0,2,4,7
Tue 2015-05-19 13:00,129,896,353,0,235,1473,388,713,62,507,314,167,1,3,8
Tue 2015-05-19 14:00,152,865,361,0,210,1520,440,709,63,507,294,1121,1,4,8
Tue 2015-05-19 15:00,176,862,361,0,226,1285,378,708,63,513,266,51,1,3,8
Tue 2015-05-19 16:00,149,900,361,0,239,1358,430,709,63,505,307,0,0,4,8
Tue 2015-05-19 17:00,128,877,361,0,225,1116,345,711,62,512,291,251,1,4,7
Tue 2015-05-19 18:00,165,876,354,0,200,1166,352,711,46,511,238,89,1,4,0
Tue 2015-05-19 19:00,164,323,260,0,147,920,177,714,46,514,237,0,0,4,0
Tue 2015-05-19 20:00,1,21,1,0,141,509,175,706,2850,505,232,0,1,265,0
Tue 2015-05-19 21:00,0,21,0,0,110,404,183,699,3429,508,231,0,0,371,0
Tue 2015-05-19 22:00,0,21,0,0,109,443,176,700,3264,498,227,0,0,371,0
Tue 2015-05-19 23:00,0,21,0,0,109,364,183,699,3050,496,223,0,1,370,0
Wed 2015-05-20 00:00,24,21,1,0,108,424,183,699,2844,495,221,0,0,367,0
Wed 2015-05-20 01:00,7,21,0,0,108,375,183,700,2856,495,225,0,0,366,0
Wed 2015-05-20 02:00,0,21,0,0,108,422,183,700,2726,494,220,0,1,368,0
Wed 2015-05-20 03:00,0,21,0,0,110,394,183,701,2672,496,222,0,0,372,0
Wed 2015-05-20 04:00,14,21,1,0,110,371,183,701,2711,495,223,0,1,372,0
Wed 2015-05-20 05:00,16,21,0,0,108,422,183,700,3133,501,222,0,0,366,0
Wed 2015-05-20 06:00,0,21,0,0,108,357,182,703,1727,502,228,0,3,362,0
Wed 2015-05-20 07:00,21,19,5,0,125,893,349,707,45,509,229,0,3,363,0
Wed 2015-05-20 08:00,194,784,318,0,151,1435,353,709,61,504,295,0,1,365,5
Wed 2015-05-20 09:00,192,861,346,0,242,1375,342,714,62,508,361,0,1,365,6
Wed 2015-05-20 10:00,184,840,360,0,228,1337,427,704,62,512,283,0,1,26,7
Wed 2015-05-20 11:00,157,825,359,0,236,1560,438,704,62,507,252,0,1,3,8
Wed 2015-05-20 12:00,153,871,352,0,233,1391,369,707,82,509,336,0,1,4,8
Wed 2015-05-20 13:00,154,898,315,0,236,1194,391,703,63,504,284,56,0,3,9
Wed 2015-05-20 14:00,155,895,297,0,231,1223,347,702,62,507,311,1404,1,4,9
Wed 2015-05-20 15:00,151,888,344,0,248,1218,393,705,63,512,278,0,0,4,7
Wed 2015-05-20 16:00,133,807,226,0,233,1192,357,708,63,506,282,10,1,3,7
Wed 2015-05-20 17:00,129,789,206,0,197,1176,398,707,62,520,320,93,0,4,7
Wed 2015-05-20 18:00,104,775,255,0,172,1191,322,708,46,517,244,147,1,4,0
Wed 2015-05-20 19:00,202,499,282,0,129,833,170,709,46,525,240,0,0,3,0
Wed 2015-05-20 20:00,4,0,2,0,95,437,173,706,3004,508,239,0,1,16,0
Wed 2015-05-20 21:00,109,471,159,0,99,399,186,705,3401,503,235,0,0,362,0
Wed 2015-05-20 22:00,56,8,63,0,93,425,172,703,3327,502,232,0,0,370,0
Wed 2015-05-20 23:00,0,0,0,0,94,348,171,702,3093,496,231,0,1,372,0
Thu 2015-05-21 00:00,0,0,0,0,93,430,172,699,2943,495,229,0,0,374,0
Thu 2015-05-21 01:00,0,0,0,0,93,347,170,697,2903,495,229,0,0,377,0
Thu 2015-05-21 02:00,22,0,1,0,95,417,170,708,2786,495,228,9,1,378,0
Thu 2015-05-21 03:00,2,0,0,0,93,347,170,706,2740,495,231,1,0,382,0
Thu 2015-05-21 04:00,0,0,0,0,93,417,170,697,2769,495,230,0,0,382,0
Thu 2015-05-21 05:00,0,0,0,0,96,346,170,696,2981,495,231,0,1,377,0
Thu 2015-05-21 06:00,0,0,0,0,97,427,170,697,1909,502,231,0,0,371,0
Thu 2015-05-21 07:00,9,13,14,0,110,817,351,702,45,499,238,0,1,366,0
Thu 2015-05-21 08:00,157,714,261,0,133,1369,332,706,60,503,256,0,1,41,7
Thu 2015-05-21 09:00,112,759,268,0,197,1340,363,709,62,504,311,0,1,4,7
Thu 2015-05-21 10:00,112,773,264,0,205,1477,414,703,62,506,313,0,1,3,6
Thu 2015-05-21 11:00,129,774,280,0,214,1523,373,703,62,512,291,0,0,4,7
Thu 2015-05-21 12:00,113,769,297,0,240,1519,428,706,62,507,320,0,1,3,8
Thu 2015-05-21 13:00,112,770,264,0,223,1454,339,700,63,511,277,219,1,4,9
Thu 2015-05-21 14:00,112,779,267,0,243,1349,405,701,63,512,308,901,0,4,9
Thu 2015-05-21 15:00,119,781,281,0,233,1351,372,703,63,507,316,0,1,3,8
Thu 2015-05-21 16:00,129,753,294,0,229,1387,414,702,63,510,312,0,1,4,8
Thu 2015-05-21 17:00,181,759,315,0,221,1208,376,703,62,514,284,6,9,4,7
Thu 2015-05-21 18:00,177,756,329,0,175,1159,353,704,46,517,244,4,158,4,0
Thu 2015-05-21 19:00,170,198,247,0,134,844,172,697,155,517,243,0,34,4,0
Thu 2015-05-21 20:00,17,95,20,0,132,411,171,696,3337,511,234,0,7,4,0
Thu 2015-05-21 21:00,150,583,214,0,129,398,190,699,3337,502,232,0,8,4,0
Thu 2015-05-21 22:00,0,0,0,0,94,401,170,696,3297,499,234,0,7,4,0
Thu 2015-05-21 23:00,0,0,0,0,93,343,169,696,3182,500,229,0,7,4,0
Fri 2015-05-22 00:00,0,0,0,0,93,407,169,695,2943,494,228,0,7,4,0
Fri 2015-05-22 01:00,0,0,0,0,93,386,170,693,2914,496,229,0,8,4,0
Fri 2015-05-22 02:00,0,0,0,0,93,347,169,694,2702,495,227,0,7,4,0
Fri 2015-05-22 03:00,0,0,0,0,93,397,169,694,2757,495,229,0,8,4,0
Fri 2015-05-22 04:00,0,0,0,0,93,396,169,695,2888,496,229,0,7,4,0
Fri 2015-05-22 05:00,0,0,0,0,93,349,169,694,3015,501,231,0,7,4,0
Fri 2015-05-22 06:00,0,0,0,0,93,389,168,696,1883,506,231,0,7,4,0
Fri 2015-05-22 07:00,2,15,8,0,110,861,337,701,45,512,235,0,9,3,0
Fri 2015-05-22 08:00,143,746,261,0,137,1248,350,704,60,503,267,0,52,4,6
Fri 2015-05-22 09:00,125,736,271,0,213,1380,317,711,62,510,286,0,52,4,7
Fri 2015-05-22 10:00,112,763,265,0,194,1428,418,705,62,511,304,0,52,3,8
Fri 2015-05-22 11:00,130,770,285,0,227,1244,414,707,62,517,275,0,53,4,8
Fri 2015-05-22 12:00,125,747,284,0,198,1324,438,708,63,522,301,0,54,4,8
Fri 2015-05-22 13:00,120,750,284,0,208,1340,428,708,62,519,334,0,54,4,8
Fri 2015-05-22 14:00,146,771,284,0,206,1283,432,706,62,510,342,5,53,4,8
Fri 2015-05-22 15:00,130,779,302,0,221,1243,472,713,62,517,400,5,56,3,7
Fri 2015-05-22 16:00,132,784,340,0,230,1223,451,707,63,525,317,0,58,4,5
Fri 2015-05-22 17:00,200,798,343,0,215,1171,390,710,61,523,397,0,53,4,7
Fri 2015-05-22 18:00,178,791,343,0,181,1195,349,710,45,535,253,0,8,3,0
Fri 2015-05-22 19:00,165,343,294,0,126,862,168,701,644,538,241,0,8,4,0
Fri 2015-05-22 20:00,2,3,1,0,113,462,187,696,3438,516,234,0,7,4,0
Fri 2015-05-22 21:00,0,0,0,0,94,421,158,696,3393,511,232,0,7,4,0
Fri 2015-05-22 22:00,0,0,0,0,94,410,155,696,3260,503,229,0,7,4,0
Fri 2015-05-22 23:00,0,0,0,0,93,400,156,696,3155,499,225,0,8,3,0
Sat 2015-05-23 00:00,0,0,0,0,94,371,156,696,3119,497,223,0,7,4,0
Sat 2015-05-23 01:00,0,0,0,0,111,422,185,696,2988,495,226,0,7,4,0
Sat 2015-05-23 02:00,0,0,0,0,94,399,155,696,2888,495,222,0,8,4,0
Sat 2015-05-23 03:00,0,0,0,0,93,394,155,697,2787,496,222,0,7,4,0
Sat 2015-05-23 04:00,0,0,0,0,93,392,155,695,2892,496,222,0,8,4,0
Sat 2015-05-23 05:00,0,0,0,0,93,392,155,697,2861,495,221,0,7,4,0
Sat 2015-05-23 06:00,0,0,0,0,93,381,155,698,1622,500,228,0,8,4,0
Sat 2015-05-23 07:00,0,7,0,0,110,833,323,704,45,520,229,0,9,4,0
Sat 2015-05-23 08:00,123,334,171,0,130,1185,294,705,46,509,243,0,56,3,6
Sat 2015-05-23 09:00,159,785,312,0,177,1549,405,715,61,519,334,0,54,4,6
Sat 2015-05-23 10:00,137,803,311,0,213,1286,379,710,62,517,322,7,55,3,7
Sat 2015-05-23 11:00,131,787,271,0,203,1272,355,709,62,526,324,3,55,4,9
Sat 2015-05-23 12:00,112,783,292,0,205,1285,442,715,62,522,324,0,57,4,7
Sat 2015-05-23 13:00,112,800,244,0,174,1397,368,709,62,521,288,0,55,4,7
Sat 2015-05-23 14:00,112,804,275,0,179,1240,384,712,63,520,264,0,55,3,8
Sat 2015-05-23 15:00,129,790,288,0,192,1182,397,711,63,514,244,0,8,4,0
Sat 2015-05-23 16:00,164,466,294,0,173,1110,334,708,50,519,244,0,8,4,0
Sat 2015-05-23 17:00,2,0,2,0,130,827,169,707,46,509,239,0,7,4,0
Sat 2015-05-23 18:00,0,0,0,0,98,424,169,710,46,512,236,0,7,4,0
Sat 2015-05-23 19:00,0,0,0,0,93,396,169,704,46,512,239,0,8,4,0
Sat 2015-05-23 20:00,0,0,0,0,93,396,174,699,3157,515,236,0,7,3,0
Sat 2015-05-23 21:00,68,352,111,0,96,410,188,703,3383,502,232,0,7,4,0
Sat 2015-05-23 22:00,97,124,119,0,94,365,170,703,3369,505,234,0,7,4,0
Sat 2015-05-23 23:00,0,0,0,0,93,381,169,702,3212,499,230,0,8,4,0
Sun 2015-05-24 00:00,0,0,0,0,119,432,215,696,3027,495,229,0,7,4,0
Sun 2015-05-24 01:00,0,0,0,0,93,401,171,696,2949,495,229,0,7,3,0
Sun 2015-05-24 02:00,0,0,0,0,93,395,169,705,2871,495,227,0,7,4,0
Sun 2015-05-24 03:00,0,0,0,0,93,362,169,698,2816,495,228,0,8,4,0
Sun 2015-05-24 04:00,0,0,0,0,93,390,169,697,2954,495,229,0,7,4,0
Sun 2015-05-24 05:00,0,0,0,0,93,388,169,697,2861,496,232,0,7,4,0
Sun 2015-05-24 06:00,0,0,0,0,93,396,169,698,1395,500,229,0,7,4,0
Sun 2015-05-24 07:00,0,0,0,0,93,388,169,702,45,503,231,10,8,4,0
Sun 2015-05-24 08:00,0,0,0,0,93,370,169,703,46,503,233,0,7,3,0
Sun 2015-05-24 09:00,0,0,1,0,93,383,169,705,46,506,235,0,7,4,0
Sun 2015-05-24 10:00,0,0,0,0,93,396,169,701,46,511,236,0,7,4,0
Sun 2015-05-24 11:00,0,0,1,0,94,407,170,702,46,509,235,0,7,4,0
Sun 2015-05-24 12:00,4,0,1,0,93,450,169,701,46,510,239,0,8,4,0
Sun 2015-05-24 13:00,14,0,0,0,93,414,169,701,46,508,234,0,7,4,0
Sun 2015-05-24 14:00,0,0,0,0,93,398,169,701,46,505,236,0,8,4,0
Sun 2015-05-24 15:00,0,0,1,0,93,381,169,700,46,507,239,0,7,4,0
Sun 2015-05-24 16:00,0,0,0,0,93,374,169,701,46,502,234,0,7,3,0
Sun 2015-05-24 17:00,18,0,1,0,93,384,169,700,46,504,234,0,8,4,0
Sun 2015-05-24 18:00,0,0,1,0,93,396,169,699,46,508,239,0,7,4,0
Sun 2015-05-24 19:00,0,0,0,0,93,397,169,697,46,504,235,0,7,4,0
Sun 2015-05-24 20:00,0,0,1,0,96,395,174,697,2870,508,236,0,7,4,0
Sun 2015-05-24 21:00,0,0,0,0,94,370,172,692,3252,500,234,0,8,4,0
Sun 2015-05-24 22:00,0,0,0,0,94,390,171,693,3261,495,235,0,7,4,0
Sun 2015-05-24 23:00,0,0,0,0,93,390,171,693,3167,498,230,0,7,4,0
Mon 2015-05-25 00:00,0,0,0,0,94,397,171,692,2891,495,231,0,7,4,0
Mon 2015-05-25 01:00,0,0,0,0,94,395,169,693,2845,496,227,10,8,4,0
Mon 2015-05-25 02:00,0,0,0,0,93,373,169,693,2733,494,228,0,7,4,0
Mon 2015-05-25 03:00,0,0,0,0,93,371,169,695,2639,495,228,0,7,4,0
Mon 2015-05-25 04:00,0,0,0,0,93,404,169,694,2680,495,228,0,7,3,0
Mon 2015-05-25 05:00,0,0,0,0,93,390,169,695,2640,495,227,0,7,4,0
Mon 2015-05-25 06:00,0,0,0,0,93,386,169,695,1420,498,227,0,7,4,0
Mon 2015-05-25 07:00,19,2,2,0,110,893,351,702,45,505,234,0,8,4,0
Mon 2015-05-25 08:00,130,68,124,0,129,1091,305,702,46,503,231,0,55,3,6
Mon 2015-05-25 09:00,112,57,125,0,129,1118,249,702,46,511,237,0,56,4,7
Mon 2015-05-25 10:00,112,61,125,0,129,1141,240,701,46,509,239,0,56,4,7
Mon 2015-05-25 11:00,130,80,125,0,131,1079,274,703,46,515,237,0,56,4,6
Mon 2015-05-25 12:00,112,82,125,0,131,1102,275,703,46,512,240,0,57,3,7
Mon 2015-05-25 13:00,112,83,125,0,130,1118,243,702,46,506,238,0,56,4,8
Mon 2015-05-25 14:00,112,77,125,0,131,1100,250,703,46,521,239,0,56,4,8
Mon 2015-05-25 15:00,112,72,125,0,141,1106,250,703,46,514,235,0,57,4,7
Mon 2015-05-25 16:00,118,62,125,0,170,1094,291,706,46,513,235,0,56,3,7
Mon 2015-05-25 17:00,123,47,125,0,160,1028,249,703,46,506,233,0,56,4,7
Mon 2015-05-25 18:00,165,44,162,0,129,1021,250,705,46,507,235,0,10,4,0
Mon 2015-05-25 19:00,164,0,183,0,93,841,169,706,46,514,235,0,7,4,0
Mon 2015-05-25 20:00,1,0,2,0,95,418,172,697,3139,505,231,10,7,4,0
Mon 2015-05-25 21:00,0,0,0,0,94,360,170,696,3293,500,233,0,7,4,0
Mon 2015-05-25 22:00,0,0,0,0,93,395,169,696,3240,497,229,0,8,4,0
Mon 2015-05-25 23:00,0,0,0,0,94,397,169,697,3240,497,230,0,7,4,0
Tue 2015-05-26 00:00,0,0,0,0,93,400,170,696,2909,496,227,0,7,4,0
