,AHU1 Lighting,AHU2 Lighting,AHU3 Lighting,AHU4 Lighting,AHU1 Plugs,AHU2 Plugs,AHU3 Plugs,AHU4 Plugs,Trans Fan,Ext Lights
7/7/2015 17:00,0.12,0.792,0.274,0.065,0.695,1.135,0.418,0.702,0.009569378,0.746297312
7/7/2015 18:00,0.112,0.794,0.294,0.065,0.686,1.138,0.331,0.701,0.009569378,0.719967087
7/7/2015 19:00,0.164,0.843,0.283,0.065,0.671,0.907,0.165,0.703,0.614832536,0.743280307
7/7/2015 20:00,0.163,0.344,0.2,0.065,0.654,0.374,0.158,0.695,0.894736842,0.75041141
7/7/2015 21:00,0.004,0,0.005,0.065,0.611,0.377,0.151,0.692,0.892344498,0.782501371
7/7/2015 22:00,0,0,0,0.065,0.604,0.366,0.148,0.691,0.894736842,0.799232035
7/7/2015 23:00,0,0,0,0.065,0.599,0.364,0.147,0.691,0.887559809,0.877948437
7/8/2015 0:00,0,0,0,0.065,0.597,0.354,0.147,0.691,0.889952153,0.903730115
7/8/2015 1:00,0,0,0,0.065,0.596,0.342,0.147,0.689,0.894736842,0.92484915
7/8/2015 2:00,0,0,0,0.065,0.596,0.356,0.147,0.688,0.894736842,0.921009325
7/8/2015 3:00,0,0,0,0.065,0.593,0.365,0.147,0.689,0.866028708,0.943225453
7/8/2015 4:00,0,0,0,0.065,0.595,0.364,0.147,0.687,0.861244019,0.943499726
7/8/2015 5:00,0,0,0,0.065,0.594,0.363,0.147,0.689,0.875598086,0.561437191
7/8/2015 6:00,0,0,0,0.065,0.597,0.335,0.147,0.69,0.349282297,0.017004937
7/8/2015 7:00,0.007,0.011,0.007,0.065,0.604,0.835,0.349,0.693,0.007177033,0.01727921
7/8/2015 8:00,0.142,0.77,0.237,0.065,0.667,1.181,0.361,0.696,0.009569378,0.017004937
7/8/2015 9:00,0.112,0.791,0.238,0.065,0.704,1.208,0.39,0.7,0.009569378,0.017004937
7/8/2015 10:00,0.131,0.786,0.23,0.065,0.712,1.215,0.336,0.7,0.007177033,0.017004937
7/8/2015 11:00,0.112,0.799,0.239,0.065,0.738,1.504,0.439,0.7,0.009569378,0.017004937
7/8/2015 12:00,0.112,0.802,0.241,0.065,0.757,1.393,0.367,0.7,0.009569378,0.016730664
7/8/2015 13:00,0.122,0.804,0.241,0.065,0.725,1.322,0.4,0.701,0.007177033,0.016730664
7/8/2015 14:00,0.134,0.802,0.241,0.065,0.729,1.34,0.35,0.701,0.009569378,0.48272079
7/8/2015 15:00,0.112,0.809,0.24,0.065,0.699,1.286,0.408,0.7,0.007177033,0.853812397
7/8/2015 16:00,0.126,0.806,0.239,0.065,0.739,1.22,0.35,0.705,0.009569378,0.878496983
7/8/2015 17:00,0.134,0.806,0.261,0.065,0.73,1.115,0.333,0.707,0.009569378,0.851618212
7/8/2015 18:00,0.127,0.799,0.26,0.065,0.693,1.084,0.408,0.705,0.007177033,0.741360395
7/8/2015 19:00,0.165,0.807,0.322,0.065,0.676,0.826,0.184,0.702,0.696172249,0.720789907
7/8/2015 20:00,0.165,0.859,0.283,0.048,0.675,0.505,0.181,0.751,0.889952153,0.758639605
7/8/2015 21:00,0.182,0.431,0.229,0,0.675,0.433,0.162,0.701,0.892344498,0.760285244
7/8/2015 22:00,0.003,0,0.003,0,0.647,0.382,0.15,0.697,0.894736842,0.797860669
7/8/2015 23:00,0,0,0,0,0.618,0.381,0.149,0.697,0.897129187,0.842018651
7/9/2015 0:00,0,0,0,0,0.608,0.386,0.148,0.697,0.892344498,0.870268788
7/9/2015 1:00,0,0,0,0,0.613,0.342,0.147,0.698,0.894736842,0.89029073
7/9/2015 2:00,0,0,0,0,0.612,0.386,0.147,0.695,0.894736842,0.918266594
7/9/2015 3:00,0,0,0,0,0.611,0.388,0.147,0.694,0.880382775,0.93088316
7/9/2015 4:00,0,0,0,0,0.609,0.337,0.147,0.694,0.868421053,0.93006034
7/9/2015 5:00,0,0,0,0,0.609,0.384,0.147,0.694,0.875598086,0.03455842
7/9/2015 6:00,0,0,0,0,0.614,0.382,0.147,0.695,0.468899522,0.016730664
7/9/2015 7:00,0.037,0.155,0.054,0,0.619,0.803,0.35,0.699,0.007177033,0.016730664
7/9/2015 8:00,0.153,0.799,0.205,0,0.71,1.257,0.431,0.704,0.009569378,0.016730664
7/9/2015 9:00,0.137,0.797,0.24,0,0.735,1.328,0.411,0.708,0.009569378,0.016730664
7/9/2015 10:00,0.134,0.81,0.285,0,0.723,1.295,0.408,0.7,0.007177033,0.016730664
7/9/2015 11:00,0.125,0.816,0.278,0,0.756,1.395,0.362,0.701,0.009569378,0.016730664
7/9/2015 12:00,0.12,0.804,0.222,0,0.737,1.187,0.456,0.703,0.009569378,0.016730664
7/9/2015 13:00,0.131,0.807,0.211,0,0.749,1.238,0.4,0.701,0.007177033,0.016730664
7/9/2015 14:00,0.112,0.803,0.231,0,0.749,1.304,0.405,0.701,0.009569378,0.016456391
7/9/2015 15:00,0.129,0.805,0.25,0,0.768,1.259,0.397,0.706,0.009569378,0.34805266
7/9/2015 16:00,0.165,0.804,0.302,0,0.73,1.166,0.396,0.7,0.009569378,0.83159627
7/9/2015 17:00,0.172,0.803,0.314,0,0.709,1.196,0.423,0.702,0.007177033,0.770707625
7/9/2015 18:00,0.167,0.671,0.262,0,0.715,1.113,0.354,0.703,0.011961722,0.730663741
7/9/2015 19:00,0.164,0.051,0.183,0,0.665,0.797,0.149,0.699,0.811004785,0.735326385
7/9/2015 20:00,0.001,0,0.001,0,0.639,0.423,0.148,0.695,0.892344498,0.735052112
7/9/2015 21:00,0.008,0.054,0.01,0,0.619,0.389,0.15,0.692,0.885167464,0.764947888
7/9/2015 22:00,0.158,0.393,0.208,0,0.623,0.37,0.154,0.696,0.894736842,0.782775645
7/9/2015 23:00,0,0,0,0,0.609,0.362,0.148,0.689,0.885167464,0.875479978
7/10/2015 0:00,0,0,0,0,0.612,0.368,0.149,0.69,0.894736842,0.872462973
7/10/2015 1:00,0,0,0,0,0.61,0.345,0.149,0.69,0.897129187,0.887547998
7/10/2015 2:00,0,0,0,0,0.61,0.363,0.149,0.687,0.897129187,0.91278113
7/10/2015 3:00,0,0,0,0,0.611,0.362,0.148,0.69,0.892344498,0.91881514
7/10/2015 4:00,0,0,0,0,0.614,0.362,0.148,0.69,0.885167464,0.716127263
7/10/2015 5:00,0,0,0,0,0.611,0.372,0.148,0.689,0.880382775,0.016730664
7/10/2015 6:00,0,0,0,0,0.617,0.349,0.148,0.691,0.61722488,0.017004937
7/10/2015 7:00,0.02,0.002,0.001,0,0.626,0.819,0.331,0.696,0.007177033,0.017004937
7/10/2015 8:00,0.147,0.78,0.232,0,0.706,1.205,0.35,0.7,0.009569378,0.017004937
7/10/2015 9:00,0.127,0.798,0.286,0,0.718,1.234,0.339,0.705,0.009569378,0.017004937
7/10/2015 10:00,0.121,0.792,0.251,0,0.737,1.43,0.371,0.7,0.007177033,0.017004937
7/10/2015 11:00,0.112,0.806,0.247,0,0.735,1.331,0.317,0.701,0.009569378,0.017004937
7/10/2015 12:00,0.112,0.793,0.253,0,0.732,1.383,0.373,0.703,0.009569378,0.016730664
7/10/2015 13:00,0.112,0.799,0.251,0,0.748,1.363,0.391,0.702,0.007177033,0.016730664
7/10/2015 14:00,0.112,0.815,0.225,0,0.734,1.333,0.349,0.701,0.009569378,0.016456391
7/10/2015 15:00,0.125,0.823,0.249,0,0.76,1.222,0.339,0.692,0.009569378,0.248217224
7/10/2015 16:00,0.12,0.814,0.243,0,0.753,1.207,0.383,0.702,0.007177033,0.86615469
7/10/2015 17:00,0.128,0.801,0.259,0,0.775,1.083,0.331,0.705,0.009569378,0.801974767
7/10/2015 18:00,0.144,0.792,0.237,0,0.722,1.203,0.343,0.702,0.040669856,0.722709819
7/10/2015 19:00,0.165,0.784,0.247,0,0.688,0.828,0.159,0.697,0.894736842,0.70981898
7/10/2015 20:00,0,0.004,0.001,0,0.679,0.435,0.15,0.694,0.889952153,0.784695557
7/10/2015 21:00,0,0,0,0,0.643,0.382,0.15,0.691,0.892344498,0.745748766
7/10/2015 22:00,0,0,0,0,0.619,0.354,0.147,0.691,0.887559809,0.829676358
7/10/2015 23:00,0,0,0,0,0.621,0.37,0.147,0.691,0.897129187,0.821996709
7/11/2015 0:00,0,0,0,0,0.612,0.386,0.147,0.691,0.88277512,0.873285793
7/11/2015 1:00,0,0,0,0,0.615,0.369,0.147,0.691,0.873205742,0.880142622
7/11/2015 2:00,0,0,0,0,0.616,0.352,0.147,0.691,0.875598086,0.904552935
7/11/2015 3:00,0,0,0,0,0.609,0.377,0.147,0.68,0.875598086,0.925123423
7/11/2015 4:00,0,0,0,0,0.58,0.39,0.104,0.599,0.875598086,0.749314317
7/11/2015 5:00,0,0,0,0,0.612,0.36,0.147,0.691,0.877990431,0.016730664
7/11/2015 6:00,0,0,0,0,0.613,0.344,0.147,0.694,0.875598086,0.017004937
7/11/2015 7:00,0,0,0,0,0.621,0.845,0.33,0.698,0.880382775,0.017004937
7/11/2015 8:00,0.107,0.332,0.146,0,0.635,1.098,0.321,0.699,0.880382775,0.01727921
7/11/2015 9:00,0.122,0.83,0.258,0,0.768,1.251,0.445,0.709,0.873205742,0.01727921
7/11/2015 10:00,0.138,0.824,0.285,0,0.756,1.288,0.389,0.705,0.870813397,0.017004937
7/11/2015 11:00,0.128,0.832,0.292,0,0.767,1.257,0.408,0.705,0.875598086,0.017004937
7/11/2015 12:00,0.113,0.832,0.279,0,0.761,1.328,0.422,0.709,0.875598086,0.017004937
7/11/2015 13:00,0.144,0.808,0.263,0,0.755,1.188,0.421,0.71,0.877990431,0.016730664
7/11/2015 14:00,0.133,0.804,0.271,0,0.722,1.274,0.407,0.705,0.885167464,0.016456391
7/11/2015 15:00,0.129,0.829,0.254,0,0.723,1.158,0.328,0.704,0.198564593,0.59325288
7/11/2015 16:00,0.163,0.81,0.293,0,0.703,1.118,0.397,0.705,0.889952153,0.846132748
7/11/2015 17:00,0.002,0.05,0.003,0,0.665,0.806,0.147,0.705,0.889952153,0.785518376
7/11/2015 18:00,0,0,0,0,0.642,0.428,0.147,0.701,0.887559809,0.726549643
7/11/2015 19:00,0,0,0,0,0.627,0.388,0.147,0.701,0.892344498,0.762753703
7/11/2015 20:00,0.096,0.49,0.15,0,0.636,0.402,0.163,0.701,0.88277512,0.714755897
7/11/2015 21:00,0.069,0.056,0.077,0,0.66,0.374,0.15,0.698,0.889952153,0.769061986
7/11/2015 22:00,0,0,0,0,0.642,0.37,0.148,0.695,0.892344498,0.795666484
7/11/2015 23:00,0,0,0,0,0.612,0.338,0.154,0.695,0.892344498,0.839001646
7/12/2015 0:00,0,0,0,0,0.639,0.398,0.196,0.696,0.880382775,0.872462973
7/12/2015 1:00,0,0,0,0,0.611,0.399,0.15,0.693,0.880382775,0.909215579
7/12/2015 2:00,0,0,0,0,0.608,0.34,0.15,0.69,0.887559809,0.923752057
7/12/2015 3:00,0,0,0,0,0.609,0.378,0.148,0.691,0.887559809,0.932254526
7/12/2015 4:00,0,0,0,0,0.609,0.375,0.147,0.692,0.889952153,0.863960505
7/12/2015 5:00,0,0,0,0,0.61,0.324,0.147,0.691,0.899521531,0.031541415
7/12/2015 6:00,0,0,0,0,0.617,0.391,0.162,0.681,0.894736842,0.017004937
7/12/2015 7:00,0.026,0.006,0.003,0,0.675,0.454,0.273,0.703,0.887559809,0.01727921
7/12/2015 8:00,0.177,0.704,0.283,0,0.665,0.428,0.276,0.698,0.887559809,0.01727921
7/12/2015 9:00,0.166,0.706,0.284,0,0.67,0.48,0.278,0.696,0.880382775,0.01727921
7/12/2015 10:00,0.165,0.706,0.284,0,0.679,0.41,0.277,0.697,0.875598086,0.01727921
7/12/2015 11:00,0.166,0.708,0.284,0,0.684,0.464,0.277,0.698,0.880382775,0.01727921
7/12/2015 12:00,0.165,0.709,0.284,0,0.68,0.428,0.276,0.697,0.870813397,0.017004937
7/12/2015 13:00,0.165,0.71,0.284,0,0.675,0.452,0.277,0.699,0.875598086,0.016730664
7/12/2015 14:00,0.166,0.712,0.284,0,0.676,0.464,0.277,0.697,0.880382775,0.016182117
7/12/2015 15:00,0.166,0.713,0.284,0,0.668,0.423,0.277,0.696,0.88277512,0.320625343
7/12/2015 16:00,0.165,0.713,0.284,0,0.67,0.479,0.277,0.699,0.889952153,0.839824465
7/12/2015 17:00,0.165,0.712,0.284,0,0.672,0.409,0.277,0.7,0.889952153,0.793746572
7/12/2015 18:00,0.165,0.711,0.284,0,0.672,0.461,0.276,0.697,0.76076555,0.742457488
7/12/2015 19:00,0.165,0.18,0.208,0,0.67,0.414,0.277,0.698,0.88277512,0.688425672
7/12/2015 20:00,0.002,0,0.002,0,0.667,0.48,0.277,0.694,0.885167464,0.701865058
7/12/2015 21:00,0,0,0,0,0.672,0.453,0.277,0.687,0.892344498,0.740537575
7/12/2015 22:00,0,0,0,0,0.668,0.439,0.278,0.689,0.889952153,0.800054855
7/12/2015 23:00,0,0,0,0,0.658,0.465,0.278,0.688,0.885167464,0.839275919
7/13/2015 0:00,0,0,0,0,0.66,0.409,0.278,0.689,0.889952153,0.858749314
7/13/2015 1:00,0,0,0,0,0.658,0.474,0.278,0.695,0.892344498,0.855183763
7/13/2015 2:00,0,0,0,0,0.658,0.45,0.278,0.691,0.892344498,0.908941306
7/13/2015 3:00,0,0,0,0,0.659,0.44,0.278,0.69,0.875598086,0.899341744
7/13/2015 4:00,0,0,0,0,0.659,0.532,0.278,0.69,0.877990431,0.756993966
7/13/2015 5:00,0,0,0,0,0.659,0.484,0.278,0.69,0.88277512,0.442951179
7/13/2015 6:00,0,0,0,0,0.663,0.448,0.277,0.691,0.282296651,0.012616566
7/13/2015 7:00,0.025,0.031,0.007,0,0.669,0.847,0.476,0.697,0.009569378,0.012890839
7/13/2015 8:00,0.153,0.802,0.203,0,0.693,1.024,0.409,0.699,0.007177033,0.012890839
7/13/2015 9:00,0.146,0.796,0.204,0,0.705,1.235,0.394,0.705,0.009569378,0.012616566
7/13/2015 10:00,0.156,0.802,0.249,0,0.721,1.338,0.366,0.702,0.007177033,0.012616566
7/13/2015 11:00,0.138,0.81,0.224,0,0.732,1.278,0.359,0.702,0.009569378,0.012616566
7/13/2015 12:00,0.138,0.801,0.268,0,0.76,1.484,0.346,0.703,0.009569378,0.012342293
7/13/2015 13:00,0.112,0.806,0.262,0,0.74,1.266,0.364,0.702,0.007177033,0.012342293
7/13/2015 14:00,0.112,0.763,0.262,0,0.741,1.167,0.331,0.701,0.009569378,0.012342293
7/13/2015 15:00,0.13,0.787,0.268,0.014,0.736,1.257,0.339,0.692,0.007177033,0.403181569
7/13/2015 16:00,0.112,0.779,0.263,0.065,0.703,1.316,0.364,0.713,0.009569378,0.717498629
7/13/2015 17:00,0.153,0.809,0.295,0.065,0.788,1.117,0.287,0.706,0.009569378,0.748491498
7/13/2015 18:00,0.179,0.836,0.303,0.065,0.7,1.167,0.3,0.704,0.007177033,0.741634668
7/13/2015 19:00,0.165,0.444,0.213,0.065,0.668,0.871,0.156,0.696,0.868421053,0.770981898
7/13/2015 20:00,0.163,0,0.199,0.065,0.658,0.383,0.15,0.695,0.889952153,0.780855732
7/13/2015 21:00,0.003,0,0.002,0.065,0.637,0.393,0.151,0.691,0.885167464,0.77372463
7/13/2015 22:00,0.003,0,0.002,0.065,0.637,0.393,0.151,0.691,0.887559809,0.799780581
7/13/2015 23:00,0.003,0,0.002,0.065,0.637,0.393,0.151,0.691,0.897129187,0.834339002
7/14/2015 0:00,0,0,0,0.065,0.013,0.016,0.007,0.61,0.885167464,0.88425672
7/14/2015 1:00,0,0,0,0.065,0.013,0.016,0.007,0.61,0.889952153,0.852166758
7/14/2015 2:00,0,0,0,0.065,0.013,0.016,0.007,0.61,0.887559809,0.902084476
7/14/2015 3:00,0,0,0,0.065,0.591,0.342,0.146,0.69,0.873205742,0.900438837
7/14/2015 4:00,0,0,0,0.065,0.592,0.376,0.146,0.689,0.870813397,0.880965442
7/14/2015 5:00,0,0,0,0.065,0.591,0.374,0.147,0.69,0.875598086,0.021393308
7/14/2015 6:00,0,0,0,0.065,0.595,0.372,0.147,0.691,0.30861244,0.012342293
7/14/2015 7:00,0.012,0.049,0.015,0.065,0.606,0.805,0.326,0.697,0.009569378,0.016730664
7/14/2015 8:00,0.129,0.782,0.226,0.065,0.635,1.258,0.322,0.699,0.007177033,0.016730664
7/14/2015 9:00,0.153,0.793,0.26,0.065,0.665,1.302,0.312,0.707,0.009569378,0.016730664
7/14/2015 10:00,0.147,0.819,0.286,0.065,0.709,1.309,0.301,0.7,0.009569378,0.016730664
7/14/2015 11:00,0.115,0.83,0.256,0.065,0.713,1.359,0.335,0.703,0.007177033,0.016730664
7/14/2015 12:00,0.145,0.812,0.28,0.003,0.709,1.273,0.352,0.707,0.009569378,0.016730664
7/14/2015 13:00,0.143,0.813,0.287,0,0.688,1.292,0.356,0.708,0.009569378,0.016456391
7/14/2015 14:00,0.196,0.815,0.321,0,0.698,1.345,0.311,0.711,0.007177033,0.012616566
7/14/2015 15:00,0.183,0.811,0.318,0.035,0.719,1.464,0.352,0.705,0.009569378,0.40153593
7/14/2015 16:00,0.146,0.806,0.277,0.065,0.713,1.279,0.337,0.706,0.009569378,0.841470104
7/14/2015 17:00,0.156,0.79,0.244,0.065,0.719,1.267,0.289,0.709,0.007177033,0.767142074
7/14/2015 18:00,0.182,0.705,0.252,0.065,0.694,1.238,0.247,0.708,0.009569378,0.768239166
7/14/2015 19:00,0.163,0.483,0.229,0.065,0.655,0.822,0.156,0.707,0.744019139,0.75644542
7/14/2015 20:00,0.002,0,0.001,0.065,0.618,0.433,0.147,0.695,0.892344498,0.783049918
7/14/2015 21:00,0,0,0,0.065,0.608,0.392,0.148,0.692,0.887559809,0.824465167
7/14/2015 22:00,0,0,0,0.065,0.598,0.351,0.147,0.691,0.892344498,0.842292924
7/14/2015 23:00,0,0,0,0.065,0.594,0.377,0.146,0.691,0.889952153,0.879868349
7/15/2015 0:00,0,0,0,0.065,0.598,0.387,0.146,0.693,0.892344498,0.896324739
7/15/2015 1:00,0,0,0,0.065,0.592,0.387,0.146,0.692,0.889952153,0.907844213
7/15/2015 2:00,0,0,0,0.065,0.593,0.387,0.146,0.692,0.889952153,0.927591882
7/15/2015 3:00,0,0,0,0.065,0.592,0.361,0.145,0.694,0.880382775,0.94130554
7/15/2015 4:00,0,0,0,0.065,0.593,0.357,0.146,0.693,0.870813397,0.793472298
7/15/2015 5:00,0,0,0,0.065,0.594,0.37,0.146,0.692,0.875598086,0.016730664
7/15/2015 6:00,0,0,0,0.065,0.597,0.371,0.145,0.692,0.435406699,0.016730664
7/15/2015 7:00,0.001,0,0.001,0.065,0.608,0.841,0.303,0.698,0.007177033,0.016730664
7/15/2015 8:00,0.138,0.756,0.23,0.065,0.63,1.086,0.285,0.7,0.009569378,0.017004937
7/15/2015 9:00,0.116,0.791,0.241,0.065,0.704,1.268,0.31,0.703,0.007177033,0.017004937
7/15/2015 10:00,0.152,0.752,0.259,0.065,0.704,1.219,0.326,0.707,0.009569378,0.017004937
7/15/2015 11:00,0.193,0.799,0.312,0.065,0.704,1.294,0.274,0.705,0.009569378,0.016730664
7/15/2015 12:00,0.152,0.752,0.289,0.065,0.712,1.246,0.319,0.7,0.007177033,0.016456391
7/15/2015 13:00,0.12,0.797,0.284,0.065,0.697,1.305,0.271,0.704,0.009569378,0.016456391
7/15/2015 14:00,0.131,0.779,0.262,0.065,0.731,1.22,0.409,0.703,0.009569378,0.016182117
7/15/2015 15:00,0.116,0.771,0.255,0.065,0.712,1.207,0.298,0.702,0.007177033,0.318156884
7/15/2015 16:00,0.168,0.784,0.27,0.065,0.71,1.241,0.337,0.714,0.009569378,0.861766319
7/15/2015 17:00,0.14,0.743,0.277,0.065,0.698,1.064,0.271,0.714,0.009569378,0.822270982
7/15/2015 18:00,0.112,0.61,0.225,0.065,0.703,1.104,0.264,0.703,0.007177033,0.770707625
7/15/2015 19:00,0.164,0.54,0.224,0.065,0.665,0.852,0.161,0.7,0.598086124,0.728469556
7/15/2015 20:00,0.001,0.023,0.001,0.065,0.64,0.404,0.148,0.692,0.889952153,0.764399342
7/15/2015 21:00,0,0,0,0.065,0.621,0.364,0.147,0.692,0.889952153,0.760010971
7/15/2015 22:00,0,0,0,0.065,0.615,0.378,0.147,0.693,0.892344498,0.808557323
7/15/2015 23:00,0,0,0,0.065,0.61,0.381,0.146,0.692,0.889952153,0.859572134
7/16/2015 0:00,0,0,0,0.065,0.609,0.38,0.146,0.692,0.894736842,0.857652222
7/16/2015 1:00,0,0,0,0.065,0.608,0.38,0.145,0.692,0.897129187,0.906198574
7/16/2015 2:00,0,0,0,0.065,0.609,0.356,0.146,0.691,0.889952153,0.923477784
7/16/2015 3:00,0,0,0,0.065,0.613,0.363,0.146,0.692,0.875598086,0.93088316
7/16/2015 4:00,0,0,0,0.065,0.609,0.368,0.145,0.692,0.873205742,0.766319254
7/16/2015 5:00,0,0,0,0.065,0.61,0.375,0.146,0.691,0.875598086,0.016730664
7/16/2015 6:00,0,0,0,0.065,0.614,0.378,0.145,0.69,0.169856459,0.016730664
7/16/2015 7:00,0.053,0.126,0.051,0.065,0.621,0.837,0.321,0.697,0.009569378,0.016730664
7/16/2015 8:00,0.143,0.791,0.246,0.065,0.671,1.106,0.344,0.7,0.007177033,0.016730664
7/16/2015 9:00,0.112,0.799,0.238,0.065,0.709,1.495,0.388,0.702,0.009569378,0.016730664
7/16/2015 10:00,0.133,0.833,0.265,0.065,0.733,1.398,0.501,0.693,0.009569378,0.016730664
7/16/2015 11:00,0.201,0.83,0.321,0.065,0.718,1.436,0.35,0.71,0.007177033,0.016456391
7/16/2015 12:00,0.173,0.826,0.299,0.065,0.72,1.416,0.417,0.705,0.009569378,0.016456391
7/16/2015 13:00,0.112,0.797,0.262,0.065,0.726,1.272,0.34,0.703,0.007177033,0.016456391
7/16/2015 14:00,0.112,0.806,0.262,0.034,0.75,1.482,0.359,0.7,0.009569378,0.015907844
7/16/2015 15:00,0.112,0.773,0.262,0.065,0.72,1.328,0.388,0.699,0.009569378,0.30307186
7/16/2015 16:00,0.119,0.793,0.261,0.065,0.724,1.247,0.368,0.699,0.007177033,0.868623149
7/16/2015 17:00,0.151,0.793,0.262,0.065,0.766,1.079,0.371,0.701,0.009569378,0.803346133
7/16/2015 18:00,0.138,0.781,0.255,0.065,0.726,1.117,0.301,0.7,0.009569378,0.747942951
7/16/2015 19:00,0.186,0.842,0.25,0.065,0.688,0.915,0.156,0.731,0.827751196,0.767416347
7/16/2015 20:00,0.165,0.063,0.243,0.065,0.66,0.406,0.15,0.695,0.889952153,0.753428415
7/16/2015 21:00,0.002,0,0.002,0.065,0.646,0.396,0.148,0.69,0.894736842,0.747120132
7/16/2015 22:00,0,0,0,0.065,0.615,0.347,0.147,0.692,0.892344498,0.834339002
7/16/2015 23:00,0,0,0,0.065,0.615,0.404,0.147,0.69,0.889952153,0.833790455
7/17/2015 0:00,0,0,0,0.065,0.611,0.342,0.147,0.692,0.897129187,0.884805266
7/17/2015 1:00,0,0,0,0.065,0.609,0.395,0.146,0.692,0.892344498,0.919089413
7/17/2015 2:00,0,0,0,0.065,0.611,0.379,0.146,0.693,0.889952153,0.922380691
7/17/2015 3:00,0,0,0,0.065,0.61,0.336,0.146,0.691,0.880382775,0.93691717
7/17/2015 4:00,0,0,0,0.065,0.613,0.392,0.146,0.692,0.873205742,0.944871092
7/17/2015 5:00,0,0,0,0.065,0.612,0.363,0.146,0.692,0.877990431,0.055403182
7/17/2015 6:00,0,0,0,0.065,0.617,0.367,0.145,0.691,0.765550239,0.017004937
7/17/2015 7:00,0,0,0.001,0.065,0.624,0.86,0.326,0.697,0.009569378,0.016730664
7/17/2015 8:00,0.138,0.73,0.242,0.065,0.695,1.252,0.423,0.709,0.009569378,0.016730664
7/17/2015 9:00,0.121,0.802,0.268,0.065,0.729,1.343,0.534,0.71,0.007177033,0.016730664
7/17/2015 10:00,0.14,0.796,0.251,0.065,0.747,1.365,0.35,0.704,0.009569378,0.016456391
7/17/2015 11:00,0.124,0.799,0.265,0.065,0.734,1.346,0.357,0.706,0.007177033,0.016456391
7/17/2015 12:00,0.136,0.801,0.258,0.065,0.771,1.488,0.367,0.704,0.009569378,0.016456391
7/17/2015 13:00,0.118,0.807,0.248,0.065,0.738,1.518,0.331,0.704,0.009569378,0.092155787
7/17/2015 14:00,0.125,0.8,0.266,0.065,0.742,1.359,0.36,0.707,0.007177033,0.510970927
7/17/2015 15:00,0.132,0.799,0.297,0.065,0.773,1.286,0.316,0.704,0.009569378,0.859297861
7/17/2015 16:00,0.127,0.786,0.31,0.065,0.743,1.369,0.381,0.705,0.009569378,0.827756445
7/17/2015 17:00,0.183,0.781,0.284,0.065,0.789,1.245,0.329,0.708,0.007177033,0.768787713
7/17/2015 18:00,0.165,0.749,0.287,0.065,0.722,1.198,0.353,0.705,0.009569378,0.691991223
7/17/2015 19:00,0.165,0.497,0.238,0.065,0.686,0.797,0.153,0.699,0.849282297,0.719967087
7/17/2015 20:00,0.164,0.222,0.186,0.065,0.642,0.392,0.147,0.697,0.887559809,0.756171146
7/17/2015 21:00,0.002,0,0.002,0.065,0.625,0.366,0.148,0.695,0.887559809,0.772078991
7/17/2015 22:00,0,0,0,0.065,0.619,0.352,0.147,0.694,0.892344498,0.794020845
7/17/2015 23:00,0,0,0,0.065,0.613,0.35,0.148,0.694,0.894736842,0.805540318
7/18/2015 0:00,0,0,0,0.065,0.614,0.335,0.146,0.694,0.887559809,0.892210642
7/18/2015 1:00,0,0,0,0.065,0.612,0.328,0.146,0.694,0.88277512,0.901810203
7/18/2015 2:00,0,0,0,0.065,0.62,0.352,0.146,0.695,0.889952153,0.890839276
7/18/2015 3:00,0,0,0,0.065,0.611,0.352,0.145,0.693,0.885167464,0.909215579
7/18/2015 4:00,0,0,0,0.065,0.614,0.352,0.145,0.693,0.892344498,0.862863412
7/18/2015 5:00,0,0,0,0.065,0.612,0.353,0.146,0.695,0.897129187,0.016730664
7/18/2015 6:00,0,0,0,0.065,0.614,0.353,0.145,0.695,0.892344498,0.016730664
7/18/2015 7:00,0,0,0,0.065,0.628,0.903,0.317,0.701,0.88277512,0.017004937
7/18/2015 8:00,0.13,0.388,0.156,0.065,0.648,1.187,0.283,0.703,0.887559809,0.016730664
7/18/2015 9:00,0.175,0.81,0.261,0.065,0.724,1.122,0.359,0.712,0.875598086,0.016730664
7/18/2015 10:00,0.144,0.815,0.221,0.065,0.735,1.257,0.362,0.709,0.885167464,0.016730664
7/18/2015 11:00,0.154,0.813,0.282,0.065,0.719,1.151,0.339,0.705,0.892344498,0.016730664
7/18/2015 12:00,0.123,0.817,0.279,0.065,0.76,1.305,0.385,0.706,0.894736842,0.016730664
7/18/2015 13:00,0.138,0.827,0.242,0.065,0.735,1.464,0.324,0.708,0.892344498,0.016730664
7/18/2015 14:00,0.141,0.801,0.242,0.065,0.747,1.269,0.381,0.706,0.636363636,0.016456391
7/18/2015 15:00,0.127,0.812,0.281,0.065,0.742,1.061,0.31,0.704,0.007177033,0.372462973
7/18/2015 16:00,0.164,0.619,0.292,0.065,0.714,1.065,0.307,0.705,0.729665072,0.837081733
7/18/2015 17:00,0.001,0.028,0.002,0.065,0.668,0.783,0.145,0.705,0.88277512,0.76083379
7/18/2015 18:00,0,0,0,0.065,0.653,0.401,0.144,0.696,0.877990431,0.724904004
7/18/2015 19:00,0,0,0,0.065,0.625,0.314,0.145,0.695,0.880382775,0.741086122
7/18/2015 20:00,0.11,0.561,0.145,0.065,0.631,0.346,0.157,0.698,0.877990431,0.777838727
7/18/2015 21:00,0.056,0.415,0.102,0.065,0.626,0.376,0.165,0.692,0.885167464,0.781952825
